epmc_doi,epmc_id,epmc_source,epm_links,epm_links_id,epm_links_source,epm_links_type
10.1101/2020.05.05.078956,PPR159109,PPR,0,NA,NA,NA
10.1101/2020.04.22.055608,PPR155276,PPR,0,NA,NA,NA
10.1101/2020.09.14.296715,PPR214138,PPR,0,NA,NA,NA
10.1101/2020.10.20.347153,PPR228801,PPR,0,NA,NA,NA
10.1101/2020.04.06.027805,PPR148837,PPR,1,32791978,MED,Preprint of
10.1101/2020.09.25.310078,PPR219014,PPR,0,NA,NA,NA
10.1101/2020.08.28.271601,PPR207436,PPR,0,NA,NA,NA
10.1101/2020.03.30.016832,PPR138167,PPR,1,32973171,MED,Preprint of
10.1101/2020.05.15.097493,PPR163507,PPR,1,32931703,MED,Preprint of
10.1101/2020.03.29.014290,PPR138176,PPR,1,32543353,MED,Preprint of
10.1101/2020.04.11.037382,PPR150546,PPR,0,NA,NA,NA
10.1101/2020.11.24.395459,PPR245064,PPR,0,NA,NA,NA
10.1101/2020.10.12.335562,PPR225434,PPR,0,NA,NA,NA
10.1101/2020.11.17.387902,PPR240026,PPR,0,NA,NA,NA
10.1101/2020.10.13.334532,PPR225566,PPR,0,NA,NA,NA
10.1101/2020.07.28.225078,PPR193474,PPR,0,NA,NA,NA
10.1101/2020.10.13.337287,PPR225538,PPR,0,NA,NA,NA
10.1101/2020.09.04.282640,PPR210749,PPR,1,33175878,MED,Preprint of
10.1101/2020.08.26.269183,PPR206939,PPR,0,NA,NA,NA
10.1101/2020.06.05.135996,PPR172542,PPR,0,NA,NA,NA
10.1101/2020.02.07.937862,PPR112387,PPR,1,32123347,MED,Preprint of
10.1101/2020.07.26.222026,PPR193019,PPR,0,NA,NA,NA
10.1101/2020.07.09.194027,PPR186446,PPR,0,NA,NA,NA
10.1101/2020.04.21.051201,PPR153383,PPR,0,NA,NA,NA
10.1101/2020.12.01.407015,PPR248147,PPR,0,NA,NA,NA
10.1101/2020.10.14.338053,PPR226729,PPR,0,NA,NA,NA
10.1101/2020.06.19.161687,PPR178290,PPR,0,NA,NA,NA
10.1101/2020.04.17.046193,PPR152259,PPR,1,32619390,MED,Preprint of
10.1101/2020.04.20.048066,PPR152488,PPR,0,NA,NA,NA
10.1101/2020.08.06.240325,PPR197879,PPR,0,NA,NA,NA
10.1101/2020.04.18.047951,PPR152361,PPR,0,NA,NA,NA
10.1101/2020.12.04.412098,PPR249499,PPR,0,NA,NA,NA
10.1101/2020.08.29.271015,PPR207563,PPR,0,NA,NA,NA
10.1101/2020.05.26.116020,PPR167630,PPR,0,NA,NA,NA
10.1101/2020.08.03.234005,PPR196061,PPR,1,33006981,MED,Preprint of
10.1101/2020.10.13.338541,PPR226087,PPR,0,NA,NA,NA
10.1101/2020.07.16.206680,PPR189239,PPR,0,NA,NA,NA
10.1101/2020.10.21.348854,PPR230040,PPR,0,NA,NA,NA
10.1101/2020.02.08.939892,PPR113590,PPR,0,NA,NA,NA
10.1101/2020.04.16.045617,PPR152255,PPR,0,NA,NA,NA
10.1101/2020.08.29.273425,PPR207596,PPR,0,NA,NA,NA
10.1101/2020.04.08.029769,PPR149888,PPR,1,32764665,MED,Preprint of
10.1101/2020.07.13.200188,PPR187097,PPR,0,NA,NA,NA
10.1101/2020.04.10.022103,PPR150278,PPR,0,NA,NA,NA
10.1101/2020.07.23.217703,PPR192078,PPR,1,32788748,MED,Preprint of
10.1101/2020.05.06.081695,PPR160050,PPR,0,NA,NA,NA
10.1101/2020.10.20.347187,PPR228340,PPR,0,NA,NA,NA
10.1101/2020.09.14.296806,PPR214137,PPR,0,NA,NA,NA
10.1101/2020.01.26.919985,PPR110216,PPR,1,32663409,MED,Preprint of
10.1101/2020.09.11.281782,PPR213403,PPR,0,NA,NA,NA
10.1101/2020.06.13.149690,PPR175634,PPR,0,NA,NA,NA
10.1101/2020.07.23.217059,PPR191255,PPR,0,NA,NA,NA
10.1101/2020.11.18.388280,PPR240030,PPR,0,NA,NA,NA
10.1101/2020.06.12.148916,PPR175496,PPR,1,33096020,MED,Preprint of
10.1101/2020.10.10.331348,PPR224543,PPR,0,NA,NA,NA
10.1101/2020.07.23.212357,PPR191371,PPR,0,NA,NA,NA
10.1101/2020.05.28.121640,PPR168782,PPR,0,NA,NA,NA
10.1101/2020.07.13.201277,PPR187622,PPR,0,NA,NA,NA
10.1101/2020.10.19.343954,PPR227795,PPR,0,NA,NA,NA
10.1101/2020.02.16.951913,PPR113932,PPR,1,32199615,MED,Preprint of
10.1101/2020.07.20.212837,PPR190399,PPR,0,NA,NA,NA
10.1101/2020.11.09.374272,PPR236360,PPR,0,NA,NA,NA
10.1101/2020.12.08.416875,PPR251045,PPR,0,NA,NA,NA
10.1101/2020.04.12.037580,PPR151326,PPR,0,NA,NA,NA
10.1101/2020.07.07.184374,PPR185895,PPR,0,NA,NA,NA
10.1101/2020.03.26.010322,PPR130485,PPR,1,32366695,MED,Preprint of
10.1101/2020.03.28.013276,PPR130733,PPR,1,33077685,MED,Preprint of
10.1101/2020.05.06.079046,PPR159956,PPR,0,NA,NA,NA
10.1101/2020.11.05.368647,PPR235073,PPR,0,NA,NA,NA
10.1101/2020.10.22.351056,PPR229321,PPR,0,NA,NA,NA
10.1101/2020.09.09.288704,PPR212330,PPR,0,NA,NA,NA
10.1101/2020.07.04.187435,PPR183841,PPR,0,NA,NA,NA
10.1101/2020.05.30.125856,PPR169840,PPR,0,NA,NA,NA
10.1101/2020.08.07.242156,PPR199036,PPR,1,33024223,MED,Preprint of
10.1101/2020.10.09.334136,PPR224452,PPR,0,NA,NA,NA
10.1101/2020.02.03.931766,PPR111788,PPR,0,NA,NA,NA
10.1101/2020.04.26.063024,PPR155885,PPR,0,NA,NA,NA
10.1101/2020.06.11.147199,PPR175530,PPR,0,NA,NA,NA
10.1101/2020.04.10.035683,PPR150808,PPR,0,NA,NA,NA
10.1101/2020.10.22.351569,PPR229857,PPR,0,NA,NA,NA
10.1101/2020.09.01.278689,PPR208779,PPR,1,33106671,MED,Preprint of
10.1101/2020.04.29.069054,PPR157416,PPR,1,32697968,MED,Preprint of
10.1101/2020.02.22.951178,PPR114794,PPR,0,NA,NA,NA
10.1101/2020.07.07.191973,PPR185024,PPR,0,NA,NA,NA
10.1101/2020.08.18.255570,PPR202762,PPR,0,NA,NA,NA
10.1101/2020.12.07.414706,PPR250046,PPR,0,NA,NA,NA
10.1101/2020.08.14.251207,PPR201233,PPR,0,NA,NA,NA
10.1101/2020.07.25.192310,PPR192243,PPR,0,NA,NA,NA
10.1101/2020.05.27.117127,PPR169273,PPR,0,NA,NA,NA
10.1101/2020.06.08.141127,PPR173896,PPR,1,33206635,MED,Preprint of
10.1101/2020.07.10.197814,PPR186401,PPR,0,NA,NA,NA
10.1101/2020.11.22.389056,PPR242832,PPR,0,NA,NA,NA
10.1101/2020.08.25.266437,PPR206028,PPR,0,NA,NA,NA
10.1101/2020.04.23.056838,PPR154563,PPR,0,NA,NA,NA
10.1101/2020.05.12.091090,PPR161942,PPR,0,NA,NA,NA
10.1101/2020.11.12.380394,PPR237549,PPR,0,NA,NA,NA
10.1101/2020.06.26.174557,PPR181622,PPR,0,NA,NA,NA
10.1101/2020.10.23.344085,PPR229849,PPR,0,NA,NA,NA
10.1101/2020.02.27.967422,PPR115567,PPR,0,NA,NA,NA
10.1101/2020.06.24.162941,PPR180046,PPR,0,NA,NA,NA
10.1101/2020.03.04.975995,PPR115854,PPR,0,NA,NA,NA
10.1101/2020.08.06.234674,PPR197896,PPR,1,33082295,MED,Preprint of
10.1101/2020.03.28.013789,PPR138174,PPR,1,33068416,MED,Preprint of
10.1101/2020.05.15.097980,PPR163539,PPR,1,32709887,MED,Preprint of
10.1101/2020.04.23.057265,PPR154569,PPR,1,32531208,MED,Preprint of
10.1101/2020.02.27.968008,PPR115574,PPR,1,32353978,MED,Preprint of
10.1101/2020.04.07.023903,PPR148760,PPR,1,32422645,MED,Preprint of
10.1101/2020.07.29.227249,PPR193956,PPR,0,NA,NA,NA
10.1101/2020.07.04.187757,PPR183752,PPR,1,32991842,MED,Preprint of
10.1101/2020.09.17.300335,PPR215479,PPR,0,NA,NA,NA
10.1101/2020.03.13.991083,PPR117595,PPR,1,32571880,MED,Preprint of
10.1101/2020.10.13.336800,PPR225558,PPR,0,NA,NA,NA
10.1101/2020.07.08.194084,PPR185464,PPR,1,32783916,MED,Preprint of
10.1101/2020.06.02.129098,PPR170803,PPR,1,32703908,MED,Preprint of
10.1101/2020.03.26.010165,PPR130491,PPR,1,32375025,MED,Preprint of
10.1101/2020.06.12.148692,PPR175238,PPR,1,33110068,MED,Preprint of
10.1101/2020.11.01.363812,PPR233572,PPR,0,NA,NA,NA
10.1101/2020.10.06.328336,PPR222648,PPR,0,NA,NA,NA
10.1101/2020.04.09.033233,PPR149879,PPR,1,32382072,MED,Preprint of
10.1101/2020.07.17.208959,PPR189308,PPR,0,NA,NA,NA
10.1101/2020.04.08.032763,PPR149783,PPR,1,32358203,MED,Preprint of
10.1101/2020.10.21.347690,PPR228840,PPR,0,NA,NA,NA
10.1101/2020.06.12.148387,PPR175499,PPR,1,32737466,MED,Preprint of
10.1101/2020.02.19.956946,PPR114047,PPR,0,NA,NA,NA
10.1101/2020.05.18.102467,PPR164497,PPR,1,32680882,MED,Preprint of
10.1101/2020.06.08.141267,PPR173898,PPR,1,32661058,MED,Preprint of
10.1101/2020.10.26.355099,PPR230751,PPR,0,NA,NA,NA
10.1101/2020.04.26.061705,PPR155483,PPR,1,32709886,MED,Preprint of
10.1101/2020.04.02.022194,PPR139559,PPR,1,33264373,MED,Preprint of
10.1101/2020.10.19.345470,PPR227830,PPR,0,NA,NA,NA
10.1101/2020.05.24.113175,PPR166821,PPR,1,32818261,MED,Preprint of
10.1101/2020.04.21.052639,PPR153362,PPR,1,33029570,MED,Preprint of
10.1101/2020.11.27.401117,PPR245710,PPR,0,NA,NA,NA
10.1101/2020.04.01.019299,PPR138684,PPR,1,32776022,MED,Preprint of
10.1101/2020.09.08.288191,PPR211781,PPR,0,NA,NA,NA
10.1101/2020.08.30.273920,PPR207728,PPR,0,NA,NA,NA
10.1101/2020.09.09.289074,PPR212269,PPR,0,NA,NA,NA
10.1101/2020.02.10.942136,PPR113199,PPR,0,NA,NA,NA
10.1101/2020.10.13.337980,PPR225549,PPR,0,NA,NA,NA
10.1101/2020.05.11.088781,PPR161467,PPR,0,NA,NA,NA
10.1101/2020.04.10.036533,PPR150394,PPR,1,32787225,MED,Preprint of
10.1101/2020.10.12.336016,PPR225024,PPR,0,NA,NA,NA
10.1101/2020.02.10.942185,PPR113589,PPR,1,32320687,MED,Preprint of
10.1101/2020.06.08.139907,PPR173422,PPR,0,NA,NA,NA
10.1101/2020.10.12.336818,PPR226098,PPR,0,NA,NA,NA
10.1101/2020.06.20.156224,PPR178512,PPR,0,NA,NA,NA
10.1101/2020.09.01.278952,PPR208781,PPR,0,NA,NA,NA
10.1101/2020.08.28.271965,PPR207730,PPR,1,33096082,MED,Preprint of
10.1101/2020.08.03.234872,PPR196099,PPR,0,NA,NA,NA
10.1101/2020.05.30.125484,PPR169642,PPR,1,32703906,MED,Preprint of
10.1101/2020.06.22.166033,PPR179660,PPR,1,33091382,MED,Preprint of
10.1101/2020.03.25.996348,PPR130486,PPR,0,NA,NA,NA
10.1101/2020.03.23.004176,PPR129741,PPR,0,NA,NA,NA
10.1101/2020.02.18.955195,PPR113865,PPR,0,NA,NA,NA
10.1101/2020.07.27.223727,PPR193003,PPR,1,33158912,MED,Preprint of
10.1101/2020.06.07.138677,PPR173475,PPR,0,NA,NA,NA
10.1101/2020.09.16.299362,PPR215807,PPR,0,NA,NA,NA
10.1101/2020.02.17.951848,PPR113612,PPR,0,NA,NA,NA
10.1101/2020.02.26.964882,PPR115062,PPR,1,32272481,MED,Preprint of
10.1101/2020.11.03.366757,PPR234066,PPR,1,33234675,MED,Preprint of
10.1101/2020.08.06.240192,PPR197895,PPR,0,NA,NA,NA
10.1101/2020.04.27.063180,PPR155888,PPR,1,32438371,MED,Preprint of
10.1101/2020.03.16.993386,PPR117897,PPR,0,NA,NA,NA
10.1101/2020.08.03.234716,PPR196117,PPR,0,NA,NA,NA
10.1101/2020.05.12.092171,PPR162390,PPR,0,NA,NA,NA
10.1101/2020.08.27.270637,PPR206918,PPR,0,NA,NA,NA
10.1101/2020.06.29.178343,PPR182302,PPR,0,NA,NA,NA
10.1101/2020.10.18.343715,PPR227299,PPR,0,NA,NA,NA
10.1101/2020.02.19.956581,PPR113683,PPR,0,NA,NA,NA
10.1101/2020.05.26.116608,PPR167627,PPR,0,NA,NA,NA
10.1101/2020.05.28.121533,PPR169405,PPR,1,32645326,MED,Preprint of
10.1101/2020.07.09.195263,PPR186001,PPR,0,NA,NA,NA
10.1101/2020.06.27.174979,PPR181072,PPR,1,32805734,MED,Preprint of
10.1101/2020.05.26.116780,PPR167624,PPR,0,NA,NA,NA
10.1101/2020.10.05.327528,PPR222620,PPR,0,NA,NA,NA
10.1101/2020.07.30.228478,PPR194587,PPR,0,NA,NA,NA
10.1101/2020.03.07.981928,PPR116584,PPR,0,NA,NA,NA
10.1101/2020.10.27.358374,PPR231139,PPR,0,NA,NA,NA
10.1101/2020.08.12.247767,PPR200217,PPR,0,NA,NA,NA
10.1101/2020.04.15.037564,PPR152457,PPR,0,NA,NA,NA
10.1101/2020.05.06.081968,PPR160061,PPR,1,32513797,MED,Preprint of
10.1101/2020.12.04.411660,PPR249071,PPR,0,NA,NA,NA
10.1101/2020.09.10.288548,PPR212950,PPR,0,NA,NA,NA
10.1101/2020.03.30.015347,PPR138171,PPR,1,32269068,MED,Preprint of
10.1101/2020.09.29.317289,PPR220257,PPR,0,NA,NA,NA
10.1101/2020.08.27.263988,PPR206942,PPR,0,NA,NA,NA
10.1101/2020.08.19.256800,PPR203899,PPR,1,33089771,MED,Preprint of
10.1101/2020.08.15.252395,PPR201703,PPR,1,33003988,MED,Preprint of
10.1101/2020.04.30.029736,PPR157414,PPR,1,32994418,MED,Preprint of
10.1101/2020.11.10.374587,PPR236742,PPR,0,NA,NA,NA
10.1101/2020.06.25.171009,PPR180923,PPR,0,NA,NA,NA
10.1101/2020.06.07.138925,PPR173342,PPR,0,NA,NA,NA
10.1101/2020.04.16.045419,PPR152207,PPR,0,NA,NA,NA
10.1101/2020.05.29.109702,PPR169403,PPR,0,NA,NA,NA
10.1101/2020.07.14.202028,PPR187618,PPR,1,33051876,MED,Preprint of
10.1101/2020.10.29.361048,PPR232374,PPR,1,33278357,MED,Preprint of
10.1101/2020.05.29.124107,PPR170286,PPR,1,32860861,MED,Preprint of
10.1101/2020.04.20.052019,PPR153377,PPR,0,NA,NA,NA
10.1101/2020.05.30.125740,PPR169839,PPR,0,NA,NA,NA
10.1101/2020.06.05.137349,PPR172694,PPR,0,NA,NA,NA
10.1101/2020.06.24.169334,PPR180045,PPR,0,NA,NA,NA
10.1101/2020.06.02.129312,PPR170807,PPR,0,NA,NA,NA
10.1101/2020.10.06.327445,PPR222660,PPR,0,NA,NA,NA
10.1101/2020.06.23.165324,PPR179653,PPR,0,NA,NA,NA
10.1101/2020.04.06.028522,PPR150281,PPR,0,NA,NA,NA
10.1101/2020.05.21.108308,PPR166960,PPR,0,NA,NA,NA
10.1101/2020.05.21.109835,PPR166348,PPR,1,33006605,MED,Preprint of
10.1101/2020.05.26.115923,PPR167660,PPR,1,33178221,MED,Preprint of
10.1101/2020.07.12.199059,PPR186620,PPR,0,NA,NA,NA
10.1101/2020.06.01.127829,PPR170287,PPR,0,NA,NA,NA
10.1101/2020.04.23.057810,PPR154568,PPR,0,NA,NA,NA
10.1101/2020.06.16.154708,PPR176742,PPR,0,NA,NA,NA
10.1101/2020.10.16.342782,PPR227132,PPR,0,NA,NA,NA
10.1101/2020.08.19.257022,PPR204424,PPR,0,NA,NA,NA
10.1101/2020.07.27.222836,PPR193016,PPR,1,32975484,MED,Preprint of
10.1101/2020.02.05.935387,PPR112816,PPR,0,NA,NA,NA
10.1101/2020.05.29.123976,PPR169398,PPR,0,NA,NA,NA
10.1101/2020.08.20.259721,PPR204415,PPR,0,NA,NA,NA
10.1101/2020.11.01.363739,PPR233552,PPR,0,NA,NA,NA
10.1101/2020.05.04.077735,PPR158701,PPR,1,33235813,MED,Preprint of
10.1101/2020.05.05.078501,PPR159111,PPR,1,32444354,MED,Preprint of
10.1101/2020.10.31.362848,PPR232980,PPR,0,NA,NA,NA
10.1101/2020.01.24.915157,PPR110034,PPR,1,31994738,MED,Preprint of
10.1101/2020.02.29.971093,PPR115515,PPR,0,NA,NA,NA
10.1101/2020.11.03.365270,PPR234059,PPR,0,NA,NA,NA
10.1101/2020.04.07.030684,PPR149892,PPR,0,NA,NA,NA
10.1101/2020.12.04.412494,PPR249487,PPR,0,NA,NA,NA
10.1101/2020.07.22.214254,PPR192075,PPR,1,32885971,MED,Preprint of
10.1101/2020.09.15.296228,PPR214565,PPR,0,NA,NA,NA
10.1101/2020.04.24.060376,PPR155025,PPR,1,32374457,MED,Preprint of
10.1101/2020.07.14.201954,PPR187623,PPR,1,33009829,MED,Preprint of
10.1101/2020.04.22.054981,PPR153767,PPR,0,NA,NA,NA
10.1101/2020.03.12.988865,PPR117427,PPR,1,32330414,MED,Preprint of
10.1101/2020.11.04.355842,PPR235156,PPR,0,NA,NA,NA
10.1101/2020.05.07.082909,PPR160055,PPR,1,32906143,MED,Preprint of
10.1101/2020.09.14.296327,PPR214146,PPR,0,NA,NA,NA
10.1101/2020.04.23.057786,PPR154970,PPR,0,NA,NA,NA
10.1101/2020.09.18.303420,PPR215584,PPR,0,NA,NA,NA
10.1101/2020.09.23.308239,PPR217720,PPR,0,NA,NA,NA
10.1101/2020.04.17.047498,PPR152491,PPR,0,NA,NA,NA
10.1101/2020.12.08.417022,PPR251001,PPR,0,NA,NA,NA
10.1101/2020.06.12.148726,PPR175225,PPR,0,NA,NA,NA
10.1101/2020.07.21.214932,PPR190847,PPR,0,NA,NA,NA
10.1101/2020.11.17.386532,PPR239475,PPR,0,NA,NA,NA
10.1101/2020.08.05.238394,PPR197190,PPR,1,33249060,MED,Preprint of
10.1101/2020.01.30.927806,PPR110987,PPR,0,NA,NA,NA
10.1101/2020.07.22.213926,PPR190841,PPR,0,NA,NA,NA
10.1101/2020.09.03.280727,PPR210271,PPR,0,NA,NA,NA
10.1101/2020.06.25.170639,PPR180477,PPR,0,NA,NA,NA
10.1101/2020.06.09.142877,PPR174297,PPR,1,32806067,MED,Preprint of
10.1101/2020.07.15.203059,PPR188033,PPR,0,NA,NA,NA
10.1101/2020.11.02.365015,PPR233562,PPR,0,NA,NA,NA
10.1101/2020.10.09.333948,PPR224492,PPR,0,NA,NA,NA
10.1101/2020.10.16.341883,PPR227131,PPR,0,NA,NA,NA
10.1101/2020.08.17.254979,PPR202763,PPR,1,33235188,MED,Preprint of
10.1101/2020.10.13.338038,PPR226086,PPR,0,NA,NA,NA
10.1101/2020.05.21.109322,PPR167737,PPR,0,NA,NA,NA
10.1101/2020.06.19.162529,PPR178430,PPR,1,32938769,MED,Preprint of
10.1101/2020.06.08.141366,PPR173929,PPR,0,NA,NA,NA
10.1101/2020.02.05.935072,PPR112651,PPR,0,NA,NA,NA
10.1101/2020.07.07.190546,PPR185025,PPR,0,NA,NA,NA
10.1101/2020.11.17.378992,PPR239997,PPR,0,NA,NA,NA
10.1101/2020.10.26.355107,PPR230740,PPR,0,NA,NA,NA
10.1101/2020.04.14.041228,PPR151283,PPR,1,32442105,MED,Preprint of
10.1101/2020.09.16.300459,PPR215765,PPR,1,33189680,MED,Preprint of
10.1101/2020.07.18.210013,PPR189990,PPR,0,NA,NA,NA
10.1101/2020.09.30.318311,PPR220766,PPR,0,NA,NA,NA
10.1101/2020.07.29.226555,PPR193937,PPR,0,NA,NA,NA
10.1101/2020.10.26.355677,PPR230755,PPR,0,NA,NA,NA
10.1101/2020.04.21.054221,PPR153961,PPR,1,32841689,MED,Preprint of
10.1101/2020.07.06.190660,PPR185079,PPR,1,33268519,MED,Preprint of
10.1101/2020.08.30.273235,PPR207729,PPR,0,NA,NA,NA
10.1101/2020.04.14.040782,PPR151293,PPR,1,33106569,MED,Preprint of
10.1101/2020.05.06.074039,PPR160058,PPR,0,NA,NA,NA
10.1101/2020.07.09.190074,PPR185988,PPR,0,NA,NA,NA
10.1101/2020.05.12.091256,PPR164040,PPR,0,NA,NA,NA
10.1101/2020.10.10.334664,PPR224542,PPR,0,NA,NA,NA
10.1101/2020.11.09.372201,PPR236733,PPR,0,NA,NA,NA
10.1101/2020.06.08.139329,PPR173914,PPR,0,NA,NA,NA
10.1101/2020.06.16.153817,PPR176783,PPR,1,33206959,MED,Preprint of
10.1101/2020.02.08.939553,PPR112892,PPR,0,NA,NA,NA
10.1101/2020.08.27.267716,PPR206943,PPR,0,NA,NA,NA
10.1101/2020.05.19.097410,PPR164947,PPR,1,32878977,MED,Preprint of
10.1101/2020.06.09.142323,PPR174338,PPR,1,33250079,MED,Preprint of
10.1101/2020.04.07.028589,PPR148766,PPR,0,NA,NA,NA
10.1101/2020.06.15.153411,PPR176779,PPR,0,NA,NA,NA
10.1101/2020.08.24.264895,PPR205407,PPR,0,NA,NA,NA
10.1101/2020.03.11.987016,PPR117315,PPR,0,NA,NA,NA
10.1101/2020.08.22.258459,PPR205472,PPR,1,33055254,MED,Preprint of
10.1101/2020.06.03.132506,PPR171215,PPR,1,32941783,MED,Preprint of
10.1101/2020.02.08.926006,PPR112630,PPR,0,NA,NA,NA
10.1101/2020.06.15.153387,PPR176748,PPR,1,33102950,MED,Preprint of
10.1101/2020.08.10.244756,PPR199021,PPR,0,NA,NA,NA
10.1101/2020.06.01.127381,PPR170269,PPR,0,NA,NA,NA
10.1101/2020.10.10.334292,PPR224544,PPR,0,NA,NA,NA
10.1101/2020.07.18.204362,PPR189305,PPR,0,NA,NA,NA
10.1101/2020.07.03.186296,PPR183656,PPR,1,32998156,MED,Preprint of
10.1101/2020.12.11.422139,PPR252617,PPR,0,NA,NA,NA
10.1101/2020.11.23.394312,PPR242851,PPR,0,NA,NA,NA
10.1101/2020.12.01.406025,PPR247403,PPR,0,NA,NA,NA
10.1101/2020.11.05.369264,PPR235151,PPR,0,NA,NA,NA
10.1101/2020.07.25.220806,PPR192233,PPR,0,NA,NA,NA
10.1101/2020.12.06.412759,PPR250048,PPR,0,NA,NA,NA
10.1101/2020.07.23.217372,PPR191344,PPR,0,NA,NA,NA
10.1101/2020.01.31.929042,PPR111212,PPR,0,NA,NA,NA
10.1101/2020.05.25.114199,PPR167663,PPR,0,NA,NA,NA
10.1101/2020.08.27.270223,PPR207483,PPR,0,NA,NA,NA
10.1101/2020.03.26.010694,PPR130457,PPR,0,NA,NA,NA
10.1101/2020.05.24.111823,PPR166823,PPR,0,NA,NA,NA
10.1101/2020.04.12.038554,PPR151329,PPR,1,32507105,MED,Preprint of
10.1101/2020.10.23.353219,PPR230030,PPR,0,NA,NA,NA
10.1101/2020.02.07.939389,PPR112665,PPR,1,32380511,MED,Preprint of
10.1101/2020.04.06.027318,PPR141200,PPR,0,NA,NA,NA
10.1101/2020.07.03.184846,PPR183759,PPR,1,32983652,MED,Preprint of
10.1101/2020.03.26.009803,PPR129839,PPR,0,NA,NA,NA
10.1101/2020.04.06.028811,PPR147062,PPR,0,NA,NA,NA
10.1101/2020.11.12.380931,PPR238218,PPR,0,NA,NA,NA
10.1101/2020.03.31.016048,PPR139252,PPR,1,32715618,MED,Preprint of
10.1101/2020.07.20.213280,PPR189878,PPR,0,NA,NA,NA
10.1101/2020.08.21.261727,PPR204588,PPR,0,NA,NA,NA
10.1101/2020.05.14.096131,PPR162878,PPR,0,NA,NA,NA
10.1101/2020.05.29.123455,PPR169375,PPR,0,NA,NA,NA
10.1101/2020.11.11.378018,PPR237577,PPR,0,NA,NA,NA
10.1101/2020.11.16.385849,PPR239459,PPR,0,NA,NA,NA
10.1101/2020.11.24.389627,PPR243589,PPR,0,NA,NA,NA
10.1101/2020.05.09.086249,PPR160866,PPR,0,NA,NA,NA
10.1101/2020.07.15.205229,PPR188046,PPR,0,NA,NA,NA
10.1101/2020.08.25.266775,PPR206001,PPR,0,NA,NA,NA
10.1101/2020.05.07.077016,PPR160062,PPR,0,NA,NA,NA
10.1101/2020.11.09.374603,PPR236350,PPR,0,NA,NA,NA
10.1101/2020.05.11.089375,PPR161992,PPR,1,33158944,MED,Preprint of
10.1101/2020.05.16.091520,PPR165410,PPR,0,NA,NA,NA
10.1101/2020.08.24.260901,PPR205478,PPR,0,NA,NA,NA
10.1101/2020.03.10.986398,PPR117026,PPR,1,32365751,MED,Preprint of
10.1101/2020.09.07.286120,PPR211161,PPR,0,NA,NA,NA
10.1101/2020.07.30.228023,PPR194968,PPR,0,NA,NA,NA
10.1101/2020.06.17.158121,PPR177860,PPR,0,NA,NA,NA
10.1101/2020.08.29.257360,PPR207594,PPR,1,33301543,MED,Preprint of
10.1101/2020.04.10.036418,PPR150391,PPR,0,NA,NA,NA
10.1101/2020.02.27.967760,PPR115053,PPR,1,32298273,MED,Preprint of
10.1101/2020.06.23.168252,PPR180033,PPR,1,33205194,MED,Preprint of
10.1101/2020.11.02.364497,PPR233558,PPR,0,NA,NA,NA
10.1101/2020.08.13.249177,PPR200879,PPR,0,NA,NA,NA
10.1101/2020.08.25.267500,PPR206483,PPR,0,NA,NA,NA
10.1101/2020.06.15.150912,PPR176176,PPR,1,33053430,MED,Preprint of
10.1101/2020.06.17.156471,PPR177861,PPR,0,NA,NA,NA
10.1101/2020.07.26.219741,PPR192379,PPR,0,NA,NA,NA
10.1101/2020.04.16.045690,PPR152401,PPR,0,NA,NA,NA
10.1101/2020.08.10.245290,PPR199608,PPR,0,NA,NA,NA
10.1101/2020.03.16.994236,PPR117894,PPR,1,32753553,MED,Preprint of
10.1101/2020.06.14.150490,PPR175633,PPR,0,NA,NA,NA
10.1101/2020.04.09.033522,PPR149867,PPR,0,NA,NA,NA
10.1101/2020.07.19.211110,PPR189989,PPR,1,33259809,MED,Preprint of
10.1101/2020.04.07.030650,PPR149891,PPR,0,NA,NA,NA
10.1101/2020.06.14.151357,PPR176153,PPR,0,NA,NA,NA
10.1101/2020.10.15.325050,PPR226741,PPR,0,NA,NA,NA
10.1101/2020.10.06.328138,PPR222639,PPR,0,NA,NA,NA
10.1101/2020.03.30.016485,PPR138107,PPR,0,NA,NA,NA
10.1101/2020.10.16.342428,PPR227160,PPR,0,NA,NA,NA
10.1101/2020.05.06.080960,PPR160445,PPR,0,NA,NA,NA
10.1101/2020.11.03.367516,PPR234508,PPR,0,NA,NA,NA
10.1101/2020.05.04.075945,PPR158722,PPR,1,32908258,MED,Preprint of
10.1101/2020.06.09.142794,PPR174333,PPR,1,32678978,MED,Preprint of
10.1101/2020.10.14.339515,PPR226082,PPR,1,33268501,MED,Preprint of
10.1101/2020.01.15.907873,PPR108934,PPR,0,NA,NA,NA
10.1101/2020.02.29.965418,PPR115571,PPR,1,32987502,MED,Preprint of
10.1101/2020.06.04.134379,PPR171904,PPR,1,33067384,MED,Preprint of
10.1101/2020.08.22.262931,PPR205531,PPR,0,NA,NA,NA
10.1101/2020.10.14.339150,PPR226091,PPR,0,NA,NA,NA
10.1101/2020.01.28.922922,PPR110610,PPR,0,NA,NA,NA
10.1101/2020.11.04.368449,PPR234512,PPR,0,NA,NA,NA
10.1101/2020.09.30.319863,PPR220597,PPR,0,NA,NA,NA
10.1101/2020.04.10.029454,PPR150396,PPR,0,NA,NA,NA
10.1101/2020.05.20.106609,PPR165524,PPR,1,32855401,MED,Preprint of
10.1101/2020.03.09.984856,PPR116817,PPR,1,32205350,MED,Preprint of
