source,identifier,posted_date,is_preprint_of,preprint_of_doi,is_published_CSHL,published_doi_CSHL
bioRxiv,10.1101/2020.04.21.054221,2020-04-23,is_preprint_of,10.1016/j.ijid.2020.08.052,TRUE,10.1016/j.ijid.2020.08.052
bioRxiv,10.1101/2020.07.06.190660,2020-07-07,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.08.30.273235,2020-08-30,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.04.14.040782,2020-04-15,is_preprint_of,10.1038/s41598-020-74050-8,TRUE,10.1038/s41598-020-74050-8
bioRxiv,10.1101/2020.05.06.074039,2020-05-07,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.07.09.190074,2020-07-09,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.12.091256,2020-05-17,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.10.10.334664,2020-10-11,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.11.09.372201,2020-11-10,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.08.139329,2020-06-09,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.16.153817,2020-06-16,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.02.08.939553,2020-02-12,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.08.27.267716,2020-08-27,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.19.097410,2020-05-19,is_preprint_of,10.1101/gr.266221.120,TRUE,10.1101/gr.266221.120
bioRxiv,10.1101/2020.06.09.142323,2020-06-10,is_preprint_of,10.1016/j.pathol.2020.09.013,TRUE,10.1016/j.pathol.2020.09.013
bioRxiv,10.1101/2020.04.07.028589,2020-04-09,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.15.153411,2020-06-16,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.08.24.264895,2020-08-24,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.03.11.987016,2020-03-12,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.08.22.258459,2020-08-24,is_preprint_of,10.1128/jvi.01648-20,TRUE,10.1128/jvi.01648-20
bioRxiv,10.1101/2020.06.03.132506,2020-06-04,is_preprint_of,10.1016/j.bpj.2020.08.022,TRUE,10.1016/j.bpj.2020.08.022
bioRxiv,10.1101/2020.02.08.926006,2020-02-11,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.15.153387,2020-06-16,is_preprint_of,10.1016/j.jacbts.2020.10.003,TRUE,10.1016/j.jacbts.2020.10.003
bioRxiv,10.1101/2020.08.10.244756,2020-08-10,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.01.127381,2020-06-01,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.10.10.334292,2020-10-11,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.07.18.204362,2020-07-18,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.07.03.186296,2020-07-03,is_preprint_of,10.1038/s41586-020-2818-3,TRUE,10.1038/s41586-020-2818-3
bioRxiv,10.1101/2020.12.11.422139,2020-12-12,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.11.23.394312,2020-11-23,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.12.01.406025,2020-12-01,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.11.05.369264,2020-11-05,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.07.25.220806,2020-07-26,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.12.06.412759,2020-12-07,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.07.23.217372,2020-07-23,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.01.31.929042,2020-01-31,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.25.114199,2020-05-26,is_preprint_of,10.2196/20735,TRUE,10.2196/20735
bioRxiv,10.1101/2020.08.27.270223,2020-08-28,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.03.26.010694,2020-03-28,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.24.111823,2020-05-24,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.04.12.038554,2020-04-14,is_preprint_of,10.1186/s12929-020-00665-8,TRUE,10.1186/s12929-020-00665-8
bioRxiv,10.1101/2020.10.23.353219,2020-10-25,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.02.07.939389,2020-02-11,is_preprint_of,10.1038/s41586-020-2312-y,TRUE,10.1038/s41586-020-2312-y
bioRxiv,10.1101/2020.12.13.422567,2020-12-13,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.04.06.027318,2020-04-06,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.07.03.184846,2020-07-04,is_preprint_of,10.7717/peerj.9994,TRUE,10.7717/peerj.9994
bioRxiv,10.1101/2020.03.26.009803,2020-03-26,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.04.06.028811,2020-04-08,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.11.12.380931,2020-11-13,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.03.31.016048,2020-04-03,is_preprint_of,10.15252/msb.20209610,TRUE,10.15252/msb.20209610
bioRxiv,10.1101/2020.07.20.213280,2020-07-21,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.08.21.261727,2020-08-22,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.14.096131,2020-05-15,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.29.123455,2020-05-29,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.11.11.378018,2020-11-12,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.11.16.385849,2020-11-17,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.11.24.389627,2020-11-24,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.09.086249,2020-05-10,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.07.15.205229,2020-07-15,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.08.25.266775,2020-08-25,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.07.077016,2020-05-07,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.11.09.374603,2020-11-09,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.11.089375,2020-05-12,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.16.091520,2020-05-21,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.08.24.260901,2020-08-24,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.03.10.986398,2020-03-12,is_preprint_of,10.3390/v12050497,TRUE,10.3390/v12050497
bioRxiv,10.1101/2020.09.07.286120,2020-09-07,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.07.30.228023,2020-07-31,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.17.158121,2020-06-18,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.08.29.257360,2020-08-29,NA,NA,TRUE,10.1371/journal.ppat.1008959
bioRxiv,10.1101/2020.04.10.036418,2020-04-12,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.02.27.967760,2020-02-27,is_preprint_of,10.1371/journal.pone.0230295,TRUE,10.1371/journal.pone.0230295
bioRxiv,10.1101/2020.06.23.168252,2020-06-24,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.11.02.364497,2020-11-02,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.08.13.249177,2020-08-13,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.08.25.267500,2020-08-26,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.15.150912,2020-06-15,is_preprint_of,10.1016/j.nbd.2020.105131,TRUE,10.1016/j.nbd.2020.105131
bioRxiv,10.1101/2020.06.17.156471,2020-06-18,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.07.26.219741,2020-07-26,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.04.16.045690,2020-04-18,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.08.10.245290,2020-08-11,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.03.16.994236,2020-03-17,is_preprint_of,10.1126/science.abc0870,TRUE,10.1126/science.abc0870
bioRxiv,10.1101/2020.06.14.150490,2020-06-14,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.04.09.033522,2020-04-10,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.07.19.211110,2020-07-20,is_preprint_of,10.1016/j.molcel.2020.11.004,TRUE,10.1016/j.molcel.2020.11.004
bioRxiv,10.1101/2020.04.07.030650,2020-04-09,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.14.151357,2020-06-15,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.10.15.325050,2020-10-15,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.10.06.328138,2020-10-06,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.03.30.016485,2020-04-01,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.10.16.342428,2020-10-16,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.06.080960,2020-05-08,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.11.03.367516,2020-11-05,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.04.075945,2020-05-04,is_preprint_of,10.1038/s41588-020-0700-8,TRUE,10.1038/s41588-020-0700-8
bioRxiv,10.1101/2020.06.09.142794,2020-06-10,is_preprint_of,10.1021/acs.analchem.0c02449,TRUE,10.1021/acs.analchem.0c02449
bioRxiv,10.1101/2020.10.14.339515,2020-10-14,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.01.15.907873,2020-01-15,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.02.29.965418,2020-03-02,is_preprint_of,10.3934/mbe.2020159,TRUE,10.3934/mbe.2020159
bioRxiv,10.1101/2020.06.04.134379,2020-06-04,is_preprint_of,10.1128/mBio.01930-20,TRUE,10.1128/mbio.01930-20
bioRxiv,10.1101/2020.08.22.262931,2020-08-24,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.10.14.339150,2020-10-14,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.01.28.922922,2020-01-29,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.11.04.368449,2020-11-05,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.09.30.319863,2020-10-01,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.04.10.029454,2020-04-11,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.20.106609,2020-05-20,is_preprint_of,10.1038/s41467-020-18159-4,TRUE,10.1038/s41467-020-18159-4
bioRxiv,10.1101/2020.03.09.984856,2020-03-11,NA,NA,TRUE,10.1128/aac.00440-20
bioRxiv,10.1101/2020.06.16.151282,2020-06-17,is_preprint_of,10.1016/j.gene.2020.100038,TRUE,10.1016/j.gene.2020.100038
bioRxiv,10.1101/2020.01.25.919787,2020-01-26,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.11.20.392126,2020-11-24,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.26.173872,2020-06-26,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.04.13.040196,2020-04-14,NA,NA,TRUE,10.1126/sciimmunol.abc4557
bioRxiv,10.1101/2020.08.14.240093,2020-08-14,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.07.24.219139,2020-07-24,is_preprint_of,10.1038/s41588-020-00732-8,TRUE,10.1038/s41588-020-00732-8
bioRxiv,10.1101/2020.06.29.177154,2020-06-29,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.09.16.299537,2020-09-16,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.10.09.334128,2020-10-10,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.10.31.363473,2020-11-01,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.04.15.042085,2020-04-15,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.04.21.054015,2020-04-23,is_preprint_of,10.1126/sciimmunol.abc3582,TRUE,10.1126/sciimmunol.abc3582
bioRxiv,10.1101/2020.06.16.154211,2020-06-16,is_preprint_of,10.1186/s13046-020-01708-6,TRUE,10.1186/s13046-020-01708-6
bioRxiv,10.1101/2020.07.13.198630,2020-07-13,is_preprint_of,10.3390/ijms21155513,TRUE,10.3390/ijms21155513
bioRxiv,10.1101/2020.09.17.302380,2020-09-17,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.12.01.404483,2020-12-01,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.03.24.005900,2020-03-27,is_preprint_of,10.1016/j.antiviral.2020.104874,TRUE,10.1016/j.antiviral.2020.104874
bioRxiv,10.1101/2020.04.03.023887,2020-04-05,is_preprint_of,10.1063/5.0013029,TRUE,10.1063/5.0013029
bioRxiv,10.1101/2020.07.19.210765,2020-07-19,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.11.09.374173,2020-11-09,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.07.07.186122,2020-07-08,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.04.24.057380,2020-04-30,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.12.092056,2020-05-14,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.10.26.354787,2020-10-26,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.09.09.289355,2020-09-09,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.11.13.382309,2020-11-15,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.15.097501,2020-05-15,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.04.16.043224,2020-04-18,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.09.30.321059,2020-10-01,NA,NA,TRUE,10.3390/genes11121447
bioRxiv,10.1101/2020.05.19.103630,2020-05-19,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.07.22.202275,2020-07-23,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.20.163006,2020-06-20,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.16.155267,2020-06-16,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.08.20.259762,2020-08-21,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.11.15.383927,2020-11-16,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.09.09.289850,2020-09-09,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.08.17.253682,2020-08-17,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.10.23.352666,2020-10-23,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.10.23.350348,2020-10-23,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.05.078238,2020-05-05,is_preprint_of,10.3389/fmicb.2020.559165,TRUE,10.3389/fmicb.2020.559165
bioRxiv,10.1101/2020.04.06.027557,2020-04-07,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.11.20.392381,2020-11-22,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.09.06.284901,2020-09-07,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.10.02.323519,2020-10-02,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.11.16.384917,2020-11-17,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.04.24.060418,2020-04-24,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.08.12.247825,2020-08-12,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.21.109157,2020-05-21,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.11.15.382044,2020-11-16,NA,NA,TRUE,10.3390/pr8121539
bioRxiv,10.1101/2020.04.03.022939,2020-04-05,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.11.25.399055,2020-11-26,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.10.27.357954,2020-10-27,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.02.27.967588,2020-03-02,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.11.07.365726,2020-11-08,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.14.095224,2020-05-15,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.04.09.034454,2020-04-10,is_preprint_of,10.1038/s41467-020-18781-2,TRUE,10.1038/s41467-020-18781-2
bioRxiv,10.1101/2020.11.23.395301,2020-11-25,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.05.078360,2020-05-05,is_preprint_of,10.1126/science.abc2061,TRUE,10.1126/science.abc2061
bioRxiv,10.1101/2020.05.19.105437,2020-05-20,is_preprint_of,10.1128/jvi.00985-20,TRUE,10.1128/jvi.00985-20
bioRxiv,10.1101/2020.09.11.294231,2020-09-12,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.03.07.982264,2020-03-09,is_preprint_of,10.1128/JVI.01410-20,TRUE,10.1128/jvi.01410-20
bioRxiv,10.1101/2020.10.30.362947,2020-10-31,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.05.077867,2020-05-05,is_preprint_of,10.1126/science.abc3545,TRUE,10.1126/science.abc3545
bioRxiv,10.1101/2020.08.21.261289,2020-08-21,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.03.23.002931,2020-03-25,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.05.131748,2020-06-05,is_preprint_of,10.1016/j.bios.2020.112817,TRUE,10.1016/j.bios.2020.112817
bioRxiv,10.1101/2020.09.26.314971,2020-09-28,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.10.144642,2020-06-10,is_preprint_of,10.1038/s41598-020-73162-5,TRUE,10.1038/s41598-020-73162-5
bioRxiv,10.1101/2020.10.07.329748,2020-10-07,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.01.30.927871,2020-01-31,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.15.097352,2020-05-15,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.04.08.013516,2020-04-10,is_preprint_of,10.1016/j.meegid.2020.104382,TRUE,10.1016/j.meegid.2020.104382
bioRxiv,10.1101/2020.10.09.332734,2020-10-12,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.18.158584,2020-06-18,is_preprint_of,10.1126/science.abd3255,TRUE,10.1126/science.abd3255
bioRxiv,10.1101/2020.11.27.400788,2020-11-27,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.11.10.377366,2020-11-11,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.04.08.031203,2020-04-09,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.08.24.265827,2020-08-25,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.07.06.182972,2020-07-07,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.11.18.388710,2020-11-18,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.08.21.260745,2020-08-21,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.09.142125,2020-06-10,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.22.165936,2020-06-30,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.05.079061,2020-05-06,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.09.04.283358,2020-09-04,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.10.11.335406,2020-10-12,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.07.31.190454,2020-08-01,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.14.095620,2020-05-15,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.10.14.340091,2020-10-14,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.07.01.182964,2020-07-02,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.25.172312,2020-06-26,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.09.07.286666,2020-09-08,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.07.30.229146,2020-07-31,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.29.179192,2020-06-30,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.29.124776,2020-05-30,is_preprint_of,10.1002/jmv.26341,TRUE,10.1002/jmv.26341
bioRxiv,10.1101/2020.06.11.146332,2020-06-12,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.04.05.026435,2020-04-08,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.04.24.057323,2020-04-24,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.04.28.067363,2020-04-30,is_preprint_of,10.1099/jmm.0.001238,TRUE,10.1099/jmm.0.001238
bioRxiv,10.1101/2020.09.05.284224,2020-09-05,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.11.06.372227,2020-11-08,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.10.09.332692,2020-10-09,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.18.156810,2020-06-18,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.18.156851,2020-06-22,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.08.24.264333,2020-08-24,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.04.22.044404,2020-04-26,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.07.08.193193,2020-07-17,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.03.02.972927,2020-03-05,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.10.12.336487,2020-10-12,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.10.20.347641,2020-10-20,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.23.167254,2020-06-23,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.08.085308,2020-05-09,is_preprint_of,10.1093/bioinformatics/btaa859,TRUE,10.1093/bioinformatics/btaa859
bioRxiv,10.1101/2020.11.08.373738,2020-11-09,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.07.22.215236,2020-07-22,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.03.31.019216,2020-04-02,is_preprint_of,10.1016/j.medj.2020.07.002,TRUE,10.1016/j.medj.2020.07.002
bioRxiv,10.1101/2020.06.25.172403,2020-06-26,is_preprint_of,10.1016/j.chom.2020.08.004,TRUE,10.1016/j.chom.2020.08.004
bioRxiv,10.1101/2020.06.15.152983,2020-06-16,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.08.139451,2020-06-09,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.08.10.244624,2020-08-11,is_preprint_of,10.1093/nar/gkaa846,TRUE,10.1093/nar/gkaa846
bioRxiv,10.1101/2020.02.20.957472,2020-02-21,is_preprint_of,10.1038/s41467-020-16567-0,TRUE,10.1038/s41467-020-16567-0
bioRxiv,10.1101/2020.04.07.029488,2020-04-09,is_preprint_of,10.3389/fphar.2020.585408,TRUE,10.3389/fphar.2020.585408
bioRxiv,10.1101/2020.08.20.258772,2020-08-20,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.03.13.990598,2020-03-14,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.07.09.194563,2020-07-10,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.28.175802,2020-06-29,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.12.149377,2020-06-13,is_preprint_of,10.15625/1811-4989/18/2/15082,TRUE,10.15625/1811-4989/18/2/15082
bioRxiv,10.1101/2020.06.11.147389,2020-06-12,is_preprint_of,10.1038/s41467-020-19080-6,TRUE,10.1038/s41467-020-19080-6
bioRxiv,10.1101/2020.05.01.072942,2020-05-01,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.05.135749,2020-06-05,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.12.05.413377,2020-12-06,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.10.144212,2020-06-10,is_preprint_of,10.3390/genes11080949,TRUE,10.3390/genes11080949
bioRxiv,10.1101/2020.09.22.307637,2020-09-22,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.28.118992,2020-05-28,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.10.12.335919,2020-10-12,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.08.07.242263,2020-08-10,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.02.17.952879,2020-02-20,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.15.098079,2020-05-15,is_preprint_of,10.1016/j.vaccine.2020.09.061,TRUE,10.1016/j.vaccine.2020.09.061
bioRxiv,10.1101/2020.10.20.346262,2020-10-20,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.11.02.365833,2020-11-03,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.04.20122812,2020-06-07,NA,NA,FALSE,NA
medRxiv,10.1101/2020.07.11.20151308,2020-07-14,is_preprint_of,10.1371/journal.ppat.1008969,TRUE,10.1371/journal.ppat.1008969
medRxiv,10.1101/2020.08.25.20181545,2020-08-31,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.29.20215996,2020-11-03,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.21.20216812,2020-10-23,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.13.20211821,2020-10-14,NA,NA,FALSE,NA
medRxiv,10.1101/2020.09.30.20204719,2020-10-04,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.06.20092676,2020-05-08,NA,NA,FALSE,NA
medRxiv,10.1101/2020.11.25.20238741,2020-11-30,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.06.20093401,2020-05-10,NA,NA,TRUE,10.1136/bmjopen-2020-040448
medRxiv,10.1101/2020.04.13.20063560,2020-04-17,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.09.20056374,2020-04-11,NA,NA,TRUE,10.1002/brb3.1730
medRxiv,10.1101/2020.04.16.20067884,2020-04-22,NA,NA,TRUE,10.1371/journal.pone.0240775
medRxiv,10.1101/2020.10.13.20212183,2020-10-14,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.02.20206045,2020-10-05,NA,NA,FALSE,NA
medRxiv,10.1101/2020.09.16.20195966,2020-09-18,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.16.20067504,2020-04-21,NA,NA,FALSE,NA
medRxiv,10.1101/2020.03.26.20044388,2020-03-30,NA,NA,FALSE,NA
medRxiv,10.1101/2020.11.30.20239954,2020-11-30,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.24.20111807,2020-05-26,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.18.20214783,2020-10-20,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.18.20214650,2020-10-20,NA,NA,FALSE,NA
medRxiv,10.1101/2020.02.21.20026179,2020-02-25,NA,NA,FALSE,NA
medRxiv,10.1101/2020.02.24.20027201,2020-02-25,NA,NA,FALSE,NA
medRxiv,10.1101/2020.09.01.20186130,2020-09-03,NA,NA,FALSE,NA
medRxiv,10.1101/2020.07.25.20162156,2020-07-28,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.02.20088336,2020-05-06,NA,NA,TRUE,10.1016/j.phrs.2020.104931
medRxiv,10.1101/2020.07.20.20151019,2020-07-26,NA,NA,FALSE,NA
medRxiv,10.1101/2020.08.23.20180513,2020-08-25,NA,NA,FALSE,NA
medRxiv,10.1101/2020.08.18.20174540,2020-08-22,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.21.20134882,2020-06-23,is_preprint_of,10.7554/elife.60408,TRUE,10.7554/elife.60408
medRxiv,10.1101/2020.06.22.20137547,2020-06-23,NA,NA,FALSE,NA
medRxiv,10.1101/2020.11.16.20232512,2020-11-18,NA,NA,FALSE,NA
medRxiv,10.1101/2020.02.29.20029462,2020-03-06,NA,NA,TRUE,10.1111/irv.12739
medRxiv,10.1101/2020.08.10.20170506,2020-08-12,NA,NA,FALSE,NA
medRxiv,10.1101/2020.12.01.20242321,2020-12-04,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.07.20055947,2020-05-08,NA,NA,FALSE,NA
medRxiv,10.1101/2020.12.07.20230235,2020-12-08,NA,NA,FALSE,NA
