source,identifier,posted_date,is_preprint_of,preprint_of_doi,published_date,published_journal,published_publisher,delay_in_days
bioRxiv,10.1101/2020.03.21.001628,2020-03-21,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.09.23.309948,2020-09-23,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.09.24.285940,2020-09-24,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.08.26.269159,2020-08-27,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.04.19.048751,2020-04-22,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.04.07.030544,2020-04-17,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.03.10.986190,2020-03-12,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.05.29.122986,2020-05-29,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.06.21.163592,2020-06-21,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.04.28.065201,2020-04-28,is_preprint_of,10.1016/j.cels.2020.06.008,2020-06-20,Cell Systems,Elsevier BV,53
bioRxiv,10.1101/2020.03.27.012906,2020-03-28,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.06.11.140285,2020-06-11,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.08.03.235242,2020-08-04,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.07.03.186304,2020-07-03,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.05.16.088989,2020-05-17,is_preprint_of,10.1016/j.cels.2020.06.009,2020-07-27,Cell Systems,Elsevier BV,71
bioRxiv,10.1101/2020.04.08.026948,2020-04-09,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.06.29.174888,2020-06-29,is_preprint_of,10.1016/j.cell.2020.08.017,2020-08-14,Cell,Elsevier BV,46
bioRxiv,10.1101/2020.07.10.194498,2020-07-10,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.04.27.063859,2020-04-27,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.06.26.174672,2020-06-29,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.04.07.029447,2020-04-10,is_preprint_of,10.1021/acs.jpclett.0c01097,2020-06-15,The Journal of Physical Chemistry Letters,American Chemical Society (ACS),66
bioRxiv,10.1101/2020.07.06.190348,2020-07-06,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.04.07.029934,2020-04-09,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.06.12.128876,2020-06-12,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.09.09.290247,2020-09-10,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.09.24.311027,2020-09-24,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.07.20.213298,2020-07-21,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.09.12.294504,2020-09-12,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.10.02.324046,2020-10-02,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.04.27.065409,2020-04-29,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.06.18.159434,2020-06-18,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.08.15.250647,2020-08-16,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.04.20.049924,2020-04-20,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.08.13.249086,2020-08-17,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.07.22.212761,2020-07-23,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.06.08.138826,2020-06-08,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.08.24.265645,2020-08-25,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.05.16.099499,2020-05-17,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.09.25.313270,2020-09-25,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.03.27.012013,2020-03-28,is_preprint_of,10.1128/msystems.00266-20,2020-05-05,mSystems,American Society for Microbiology,38
bioRxiv,10.1101/2020.04.03.024257,2020-04-05,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.07.25.221135,2020-07-25,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.02.16.951723,2020-02-20,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.06.17.158527,2020-06-20,is_preprint_of,10.1128/jcm.01533-20,2020-08-28,Journal of Clinical Microbiology,American Society for Microbiology,69
bioRxiv,10.1101/2020.08.31.276725,2020-09-02,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.08.31.275719,2020-08-31,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.05.05.079087,2020-05-06,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.09.28.317685,2020-09-29,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.03.28.013508,2020-03-30,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.04.10.023358,2020-04-11,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.10.08.331645,2020-10-09,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.04.20.052217,2020-04-21,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.06.27.174953,2020-06-29,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.05.27.118752,2020-05-27,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.03.27.009480,2020-03-28,is_preprint_of,10.1016/j.jcv.2020.104585,2020-08-11,Journal of Clinical Virology,Elsevier BV,136
bioRxiv,10.1101/2020.06.02.130955,2020-06-03,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.08.04.234153,2020-08-04,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.05.26.117069,2020-05-26,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.08.03.233866,2020-08-03,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.04.30.069039,2020-05-01,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.08.26.267831,2020-08-26,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.06.19.154930,2020-06-20,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.10.07.329771,2020-10-07,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.07.28.224733,2020-07-28,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.07.10.197343,2020-07-10,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.09.24.312553,2020-09-25,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.10.02.324145,2020-10-02,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.08.14.250928,2020-08-14,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.06.24.167049,2020-06-24,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.08.18.255810,2020-08-18,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.10.06.328369,2020-10-06,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.07.14.201616,2020-07-14,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.08.20.258087,2020-08-20,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.07.09.196188,2020-07-10,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.07.21.212639,2020-07-21,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.05.28.122291,2020-05-29,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.07.07.191007,2020-07-08,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.10.09.332858,2020-10-09,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.06.05.136481,2020-06-05,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.06.20.137687,2020-06-21,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.08.25.265561,2020-08-25,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.06.30.175695,2020-06-30,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.06.29.174623,2020-06-29,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.09.04.282780,2020-09-04,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.09.12.294066,2020-09-13,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.08.04.235002,2020-08-04,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.08.07.241810,2020-08-07,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.06.01.127605,2020-06-01,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.08.20.259937,2020-08-21,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.08.30.274464,2020-08-30,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.03.14.988345,2020-03-14,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.04.16.044503,2020-04-17,is_preprint_of,10.1038/s41467-020-17367-2,2020-07-08,Nature Communications,Springer Science and Business Media LLC,82
bioRxiv,10.1101/2020.05.01.073262,2020-05-02,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.04.23.056309,2020-04-24,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.03.24.004655,2020-03-24,is_preprint_of,10.1016/j.cell.2020.04.026,2020-05-15,Cell,Elsevier BV,52
bioRxiv,10.1101/2020.08.27.269738,2020-08-27,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.08.13.248872,2020-08-14,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.06.11.145920,2020-06-11,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.06.15.150482,2020-06-23,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.05.21.108563,2020-05-22,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.08.07.242271,2020-08-10,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.06.13.150250,2020-06-14,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.08.24.264630,2020-08-24,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.06.05.135921,2020-06-05,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.04.01.021196,2020-04-03,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.07.07.191676,2020-07-07,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.09.10.290932,2020-09-11,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.09.18.302901,2020-09-20,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.08.26.269043,2020-08-27,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.06.09.141101,2020-06-10,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.05.11.088179,2020-05-12,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.08.03.234559,2020-08-03,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.06.08.107011,2020-06-09,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.08.16.252973,2020-08-17,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.08.18.256776,2020-08-19,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.04.25.060350,2020-04-25,is_preprint_of,10.1126/science.abc1669,2020-05-01,Science,American Association for the Advancement of Science (AAAS),6
bioRxiv,10.1101/2020.06.05.135699,2020-06-05,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.09.14.296178,2020-09-16,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.07.31.228486,2020-07-31,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.10.02.324228,2020-10-02,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.05.06.050260,2020-05-08,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.03.26.994756,2020-03-28,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.08.10.241414,2020-08-10,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.08.20.258376,2020-08-20,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.07.01.182741,2020-07-01,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.03.13.991455,2020-03-14,is_preprint_of,10.15252/embj.20105114,2020-04-17,The EMBO Journal,EMBO,34
bioRxiv,10.1101/2020.03.31.013268,2020-04-02,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.07.23.208041,2020-07-23,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.09.15.298604,2020-09-15,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.07.17.208439,2020-07-17,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.04.29.069476,2020-04-30,is_preprint_of,10.7554/elife.58603,2020-05-26,eLife,"eLife Sciences Publications, Ltd",26
bioRxiv,10.1101/2020.06.09.082834,2020-06-10,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.06.27.175430,2020-06-30,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.08.28.271635,2020-08-28,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.05.08.084327,2020-05-10,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.05.04.077842,2020-05-05,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.06.29.178509,2020-06-30,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.05.10.087288,2020-05-10,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.06.29.175844,2020-06-29,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.07.17.209288,2020-07-18,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.07.29.227462,2020-07-30,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.05.01.072371,2020-05-01,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.09.30.317818,2020-10-01,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.04.29.068486,2020-04-29,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.07.16.207308,2020-07-17,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.06.23.167064,2020-06-23,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.07.31.230243,2020-07-31,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.05.20.106575,2020-05-20,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.05.14.097170,2020-05-15,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.05.29.123612,2020-05-29,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.07.13.201509,2020-07-14,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.08.28.271163,2020-08-28,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.09.30.320903,2020-10-01,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.06.06.138339,2020-06-08,is_preprint_of,10.1093/clinchem/hvaa187,2020-07-24,Clinical Chemistry,Oxford University Press (OUP),46
bioRxiv,10.1101/2020.03.21.001933,2020-03-23,is_preprint_of,10.1111/eva.12980,2020-04-15,Evolutionary Applications,Wiley,23
bioRxiv,10.1101/2020.05.15.098616,2020-05-15,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.07.23.217430,2020-07-23,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.05.18.101493,2020-05-18,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.05.01.072728,2020-05-01,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.07.20.210534,2020-07-20,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.06.02.131144,2020-06-04,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.09.14.295824,2020-09-14,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.07.05.188367,2020-07-06,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.03.17.995795,2020-03-20,is_preprint_of,10.1093/gigascience/giaa085,2020-08-17,GigaScience,Oxford University Press (OUP),150
bioRxiv,10.1101/2020.04.10.035865,2020-04-13,is_preprint_of,10.1093/bioinformatics/btaa611,2020-06-24,Bioinformatics,Oxford University Press (OUP),72
bioRxiv,10.1101/2020.05.23.112284,2020-05-26,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.07.09.195040,2020-07-09,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.02.25.965582,2020-03-02,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.06.05.137380,2020-06-06,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.03.23.002832,2020-03-25,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.03.26.009209,2020-04-01,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.04.10.035824,2020-04-12,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.08.04.234880,2020-08-04,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.08.27.270835,2020-08-28,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.08.17.255166,2020-08-18,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.06.23.165415,2020-06-23,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.05.05.078956,2020-05-05,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.04.22.055608,2020-04-25,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.09.14.296715,2020-09-14,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.04.06.027805,2020-04-08,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.09.25.310078,2020-09-25,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.08.28.271601,2020-08-28,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.03.30.016832,2020-03-31,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.05.15.097493,2020-05-15,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.03.29.014290,2020-03-31,is_preprint_of,10.1080/22221751.2020.1782271,2020-06-16,Emerging Microbes & Infections,Informa UK Limited,77
bioRxiv,10.1101/2020.04.11.037382,2020-04-12,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.07.28.225078,2020-07-28,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.09.04.282640,2020-09-04,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.08.26.269183,2020-08-27,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.06.05.135996,2020-06-05,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.02.07.937862,2020-02-11,is_preprint_of,10.1038/s41564-020-0695-z,2020-03-02,Nature Microbiology,Springer Science and Business Media LLC,20
bioRxiv,10.1101/2020.07.26.222026,2020-07-27,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.07.09.194027,2020-07-10,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.04.21.051201,2020-04-21,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.05.28.118992,2020-05-28,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.06.19.161687,2020-06-19,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.04.17.046193,2020-04-17,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.04.20.048066,2020-04-20,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.08.06.240325,2020-08-06,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.04.18.047951,2020-04-18,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.08.29.271015,2020-08-29,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.05.26.116020,2020-05-26,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.08.03.234005,2020-08-03,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.07.16.206680,2020-07-17,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.02.08.939892,2020-02-18,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.04.16.045617,2020-04-17,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.08.29.273425,2020-08-29,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.04.08.029769,2020-04-09,is_preprint_of,10.1038/s41467-020-17834-w,2020-08-06,Nature Communications,Springer Science and Business Media LLC,119
bioRxiv,10.1101/2020.07.13.200188,2020-07-13,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.04.10.022103,2020-04-10,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.07.23.217703,2020-07-24,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.05.06.081695,2020-05-07,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.09.14.296806,2020-09-14,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.01.26.919985,2020-01-26,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.09.11.281782,2020-09-11,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.06.13.149690,2020-06-14,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.07.23.217059,2020-07-24,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.03.18.996975,2020-03-20,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.06.12.148916,2020-06-13,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.10.10.331348,2020-10-11,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.07.23.212357,2020-07-23,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.05.28.121640,2020-05-28,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.07.13.201277,2020-07-14,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.02.16.951913,2020-02-21,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.07.20.212837,2020-07-21,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.04.12.037580,2020-04-14,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.07.07.184374,2020-07-07,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.03.26.010322,2020-03-28,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.03.28.013276,2020-03-29,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.05.06.079046,2020-05-08,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.09.09.288704,2020-09-09,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.07.04.187435,2020-07-05,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.05.30.125856,2020-05-31,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.08.07.242156,2020-08-10,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.10.09.334136,2020-10-10,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.02.03.931766,2020-02-04,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.04.26.063024,2020-04-27,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.06.11.147199,2020-06-12,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.04.10.035683,2020-04-14,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.09.01.278689,2020-09-02,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.04.29.069054,2020-04-30,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.02.22.951178,2020-02-27,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.07.07.191973,2020-07-07,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.08.18.255570,2020-08-18,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.08.14.251207,2020-08-14,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.07.25.192310,2020-07-25,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.05.27.117127,2020-05-30,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.06.08.141127,2020-06-09,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.07.10.197814,2020-07-10,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.08.25.266437,2020-08-25,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.04.23.056838,2020-04-24,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.05.12.091090,2020-05-12,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.06.26.174557,2020-06-29,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.02.27.967422,2020-03-02,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.06.24.162941,2020-06-24,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.03.04.975995,2020-03-04,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.08.06.234674,2020-08-06,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.03.28.013789,2020-03-31,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.05.15.097980,2020-05-15,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.04.23.057265,2020-04-23,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.02.27.968008,2020-03-02,is_preprint_of,10.3390/ijms21093099,2020-04-28,International Journal of Molecular Sciences,MDPI AG,57
bioRxiv,10.1101/2020.04.07.023903,2020-04-09,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.07.29.227249,2020-07-29,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.07.04.187757,2020-07-04,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.09.17.300335,2020-09-17,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.03.13.991083,2020-03-15,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.07.08.194084,2020-07-08,is_preprint_of,10.1016/j.cell.2020.07.033,2020-07-28,Cell,Elsevier BV,20
bioRxiv,10.1101/2020.06.02.129098,2020-06-02,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.03.26.010165,2020-03-28,is_preprint_of,10.1016/j.cell.2020.04.031,2020-05-05,Cell,Elsevier BV,38
bioRxiv,10.1101/2020.06.12.148692,2020-06-12,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.10.06.328336,2020-10-06,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.04.09.033233,2020-04-09,is_preprint_of,10.1038/s41594-020-0440-6,2020-05-07,Nature Structural & Molecular Biology,Springer Science and Business Media LLC,28
bioRxiv,10.1101/2020.07.17.208959,2020-07-18,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.04.08.032763,2020-04-09,is_preprint_of,10.1126/science.abc1560,2020-05-01,Science,American Association for the Advancement of Science (AAAS),22
bioRxiv,10.1101/2020.06.12.148387,2020-06-13,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.02.19.956946,2020-02-20,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.05.18.102467,2020-05-18,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.06.08.141267,2020-06-09,NA,NA,NA,NA,NA,NA
bioRxiv,10.1101/2020.04.26.061705,2020-04-26,is_preprint_of,10.1038/s41467-020-17496-8,2020-07-24,Nature Communications,Springer Science and Business Media LLC,89
